Order ID,Order Date,Ship Date,Ship Mode,Segment,Region,State,Category,Sub-Category,Sales,Quantity,Discount,Profit
ORD-11587,2024-06-17,2024-06-21,Second Class,Consumer,East,Virginia,Furniture,Bookcases,1102.86,2,0.0,132.34
ORD-11588,2023-02-22,2023-02-28,Standard Class,Consumer,South,Florida,Technology,Phones,1751.26,6,0.0,385.28
ORD-11589,2025-11-10,2025-11-15,Second Class,Consumer,East,New Jersey,Office Supplies,Storage,1368.98,7,0.0,383.31
ORD-11590,2023-04-07,2023-04-14,Standard Class,Home Office,East,New Jersey,Technology,Copiers,22468.69,6,0.2,898.75
ORD-11591,2024-09-30,2024-10-07,Standard Class,Corporate,East,Virginia,Office Supplies,Paper,118.47,8,0.0,33.17
ORD-11592,2023-12-24,2023-12-31,Standard Class,Consumer,Central,Wisconsin,Technology,Machines,784.17,2,0.0,172.52
ORD-11593,2024-01-01,2024-01-08,Standard Class,Consumer,West,Arizona,Office Supplies,Paper,10.88,1,0.1,2.07
ORD-11594,2023-09-03,2023-09-09,Standard Class,Corporate,South,Georgia,Furniture,Bookcases,2073.49,4,0.2,-124.41
ORD-11595,2024-10-26,2024-10-29,First Class,Consumer,Central,Michigan,Office Supplies,Fasteners,23.24,3,0.0,6.51
ORD-11596,2024-05-30,2024-06-03,Second Class,Home Office,Central,Illinois,Technology,Copiers,10211.58,3,0.0,2246.55
ORD-11597,2023-06-13,2023-06-18,Second Class,Home Office,West,California,Technology,Phones,550.86,6,0.15,46.82
ORD-11598,2024-03-09,2024-03-14,Second Class,Consumer,West,Arizona,Office Supplies,Labels,26.33,6,0.15,3.82
ORD-11599,2025-05-01,2025-05-07,Standard Class,Consumer,East,New Jersey,Office Supplies,Storage,289.24,3,0.2,28.92
ORD-11600,2025-07-22,2025-07-28,Standard Class,Consumer,South,Florida,Furniture,Chairs,1647.0,4,0.0,197.64
ORD-11601,2023-03-13,2023-03-19,Standard Class,Corporate,Central,Wisconsin,Office Supplies,Art,32.86,3,0.2,3.29
ORD-11602,2023-07-23,2023-07-30,Standard Class,Corporate,Central,Ohio,Office Supplies,Fasteners,149.61,6,0.0,41.89
ORD-11603,2025-05-08,2025-05-14,Standard Class,Home Office,Central,Michigan,Technology,Machines,4317.75,6,0.1,561.31
ORD-11604,2025-11-13,2025-11-19,Standard Class,Consumer,Central,Texas,Furniture,Tables,3000.15,7,0.3,-450.02
ORD-11605,2024-03-11,2024-03-16,Second Class,Consumer,South,Florida,Office Supplies,Labels,10.53,2,0.2,1.05
ORD-11606,2023-07-15,2023-07-22,Standard Class,Corporate,East,Pennsylvania,Office Supplies,Binders,78.43,3,0.0,21.96
ORD-11607,2023-08-15,2023-08-21,Standard Class,Consumer,Central,Ohio,Furniture,Bookcases,756.33,2,0.0,90.76
ORD-11608,2024-07-20,2024-07-27,Standard Class,Corporate,West,Oregon,Furniture,Bookcases,1543.26,3,0.1,46.3
ORD-11609,2024-05-28,2024-06-01,Second Class,Consumer,Central,Wisconsin,Furniture,Furnishings,88.82,3,0.3,-13.32
ORD-11610,2024-08-07,2024-08-13,Standard Class,Consumer,West,Oregon,Furniture,Furnishings,534.34,5,0.15,-8.02
ORD-11611,2025-11-23,2025-11-30,Standard Class,Consumer,East,Massachusetts,Office Supplies,Fasteners,140.59,6,0.0,39.37
ORD-11612,2025-08-23,2025-08-27,Second Class,Consumer,South,Florida,Office Supplies,Art,36.68,4,0.0,10.27
ORD-11613,2025-11-21,2025-11-26,Second Class,Consumer,Central,Illinois,Office Supplies,Fasteners,105.87,8,0.1,20.12
ORD-11614,2023-11-16,2023-11-23,Standard Class,Home Office,Central,Ohio,Furniture,Tables,3178.5,3,0.1,95.35
ORD-11615,2024-07-25,2024-07-30,Second Class,Consumer,East,New York,Office Supplies,Storage,255.71,2,0.0,71.6
ORD-11616,2024-06-30,2024-07-06,Standard Class,Consumer,Central,Illinois,Furniture,Chairs,394.2,4,0.1,11.83
ORD-11617,2023-08-12,2023-08-14,First Class,Home Office,South,Florida,Furniture,Chairs,2511.22,6,0.0,301.35
ORD-11618,2025-11-06,2025-11-12,Standard Class,Corporate,West,Oregon,Furniture,Chairs,892.48,3,0.15,-13.39
ORD-11619,2025-06-15,2025-06-21,Standard Class,Consumer,West,Washington,Office Supplies,Paper,57.54,2,0.2,5.75
ORD-11620,2024-02-07,2024-02-11,Second Class,Home Office,Central,Wisconsin,Office Supplies,Fasteners,24.67,2,0.0,6.91
ORD-11621,2024-09-25,2024-09-27,First Class,Corporate,East,New Jersey,Furniture,Furnishings,542.82,7,0.0,65.14
ORD-11622,2025-08-11,2025-08-17,Standard Class,Consumer,West,Oregon,Furniture,Furnishings,133.08,4,0.2,-7.98
ORD-11623,2024-12-28,2025-01-02,Second Class,Corporate,West,Arizona,Furniture,Bookcases,1142.37,6,0.0,137.08
ORD-11624,2025-10-07,2025-10-13,Standard Class,Consumer,East,Massachusetts,Office Supplies,Art,19.04,1,0.5,-3.24
ORD-11625,2023-01-31,2023-02-06,Standard Class,Home Office,East,Massachusetts,Technology,Phones,1743.69,6,0.1,226.68
ORD-11626,2024-08-12,2024-08-17,Second Class,Home Office,West,Washington,Office Supplies,Binders,461.39,8,0.4,-36.91
ORD-11627,2024-04-27,2024-05-04,Standard Class,Consumer,West,Oregon,Office Supplies,Art,84.92,4,0.5,-14.44
ORD-11628,2023-09-18,2023-09-25,Standard Class,Home Office,South,Alabama,Office Supplies,Binders,344.48,6,0.1,65.45
ORD-11629,2023-06-23,2023-06-30,Standard Class,Consumer,South,Florida,Office Supplies,Labels,5.54,1,0.15,0.8
ORD-11630,2023-12-02,2023-12-08,Standard Class,Home Office,Central,Ohio,Furniture,Bookcases,2430.98,4,0.2,-145.86
ORD-11631,2023-03-20,2023-03-24,Second Class,Consumer,East,New York,Office Supplies,Storage,456.62,4,0.15,66.21
ORD-11632,2023-06-11,2023-06-15,Second Class,Corporate,Central,Texas,Furniture,Furnishings,119.72,2,0.0,14.37
ORD-11633,2024-03-13,2024-03-20,Standard Class,Consumer,East,New Jersey,Office Supplies,Binders,207.18,8,0.2,20.72
ORD-11634,2024-02-04,2024-02-07,First Class,Consumer,South,Georgia,Technology,Machines,20278.43,7,0.0,4461.25
ORD-11635,2025-05-24,2025-05-31,Standard Class,Home Office,West,California,Office Supplies,Paper,29.45,2,0.0,8.25
ORD-11636,2025-02-16,2025-02-22,Standard Class,Corporate,West,California,Office Supplies,Storage,1083.64,7,0.15,157.13
ORD-11637,2025-09-20,2025-09-26,Standard Class,Consumer,West,Oregon,Office Supplies,Binders,44.95,2,0.1,8.54
ORD-11638,2025-05-25,2025-05-31,Standard Class,Home Office,South,Florida,Office Supplies,Binders,4.89,1,0.1,0.93
ORD-11639,2025-11-27,2025-12-04,Standard Class,Consumer,Central,Ohio,Office Supplies,Paper,18.3,2,0.1,3.48
ORD-11640,2023-12-01,2023-12-02,Same Day,Corporate,Central,Michigan,Office Supplies,Art,74.89,2,0.1,14.23
ORD-11641,2024-11-21,2024-11-27,Standard Class,Consumer,East,Massachusetts,Technology,Machines,6588.09,7,0.1,856.45
ORD-11642,2023-08-21,2023-08-25,Second Class,Corporate,West,Oregon,Office Supplies,Binders,76.98,3,0.2,7.7
ORD-11643,2023-06-25,2023-07-01,Standard Class,Corporate,East,New York,Technology,Phones,986.88,4,0.0,217.11
ORD-11644,2023-06-22,2023-06-28,Standard Class,Home Office,Central,Texas,Office Supplies,Art,119.77,6,0.0,33.54
ORD-11645,2025-06-25,2025-06-28,First Class,Consumer,Central,Ohio,Furniture,Tables,787.51,2,0.2,-47.25
ORD-11646,2025-10-26,2025-11-01,Standard Class,Consumer,East,New York,Furniture,Furnishings,807.89,7,0.0,96.95
ORD-11647,2024-12-28,2025-01-02,Second Class,Corporate,West,Washington,Office Supplies,Art,80.01,3,0.15,11.6
ORD-11648,2024-11-21,2024-11-24,First Class,Consumer,South,Florida,Furniture,Bookcases,394.93,1,0.0,47.39
ORD-11649,2023-12-15,2023-12-21,Standard Class,Corporate,South,Tennessee,Office Supplies,Labels,10.24,1,0.0,2.87
ORD-11650,2025-02-24,2025-02-24,Same Day,Consumer,East,Pennsylvania,Office Supplies,Paper,99.14,6,0.3,0.99
ORD-11651,2024-12-30,2025-01-03,Second Class,Home Office,West,Washington,Office Supplies,Art,106.98,7,0.2,10.7
ORD-11652,2024-03-13,2024-03-15,First Class,Corporate,East,New York,Furniture,Chairs,478.52,4,0.0,57.42
ORD-11653,2024-07-22,2024-07-29,Standard Class,Consumer,West,Nevada,Office Supplies,Art,26.21,1,0.0,7.34
ORD-11654,2023-02-21,2023-02-28,Standard Class,Consumer,Central,Illinois,Office Supplies,Storage,721.38,5,0.0,201.99
ORD-11655,2023-02-26,2023-03-05,Standard Class,Corporate,Central,Wisconsin,Furniture,Bookcases,2690.32,7,0.4,-645.68
ORD-11656,2025-12-14,2025-12-18,Second Class,Consumer,East,Pennsylvania,Office Supplies,Fasteners,120.58,6,0.0,33.76
ORD-11657,2025-10-29,2025-11-04,Standard Class,Consumer,Central,Michigan,Furniture,Bookcases,2990.3,5,0.15,-44.85
ORD-11658,2023-05-04,2023-05-07,First Class,Consumer,South,North Carolina,Office Supplies,Labels,114.49,7,0.0,32.06
ORD-11659,2024-09-23,2024-09-30,Standard Class,Corporate,South,Tennessee,Furniture,Furnishings,545.29,4,0.1,16.36
ORD-11660,2024-12-03,2024-12-10,Standard Class,Corporate,East,Virginia,Office Supplies,Binders,41.23,1,0.2,4.12
ORD-11661,2025-01-02,2025-01-08,Standard Class,Consumer,West,Washington,Furniture,Bookcases,1540.13,4,0.2,-92.41
ORD-11662,2025-02-10,2025-02-16,Standard Class,Consumer,South,Tennessee,Office Supplies,Fasteners,93.45,4,0.0,26.17
ORD-11663,2023-12-10,2023-12-14,Second Class,Corporate,East,New Jersey,Furniture,Furnishings,398.9,3,0.15,-5.98
ORD-11664,2023-11-29,2023-12-02,First Class,Corporate,West,Oregon,Office Supplies,Paper,27.6,1,0.0,7.73
ORD-11665,2025-01-30,2025-02-05,Standard Class,Consumer,South,Florida,Furniture,Tables,1578.48,2,0.15,-23.68
ORD-11666,2025-08-04,2025-08-11,Standard Class,Consumer,Central,Illinois,Office Supplies,Paper,46.33,2,0.1,8.8
ORD-11667,2025-10-16,2025-10-22,Standard Class,Consumer,West,Arizona,Office Supplies,Paper,21.52,1,0.1,4.09
ORD-11668,2024-12-14,2024-12-21,Standard Class,Consumer,Central,Texas,Technology,Phones,1522.19,3,0.2,60.89
ORD-11669,2025-05-26,2025-05-28,First Class,Consumer,East,Pennsylvania,Office Supplies,Storage,506.17,4,0.2,50.62
ORD-11670,2025-03-20,2025-03-26,Standard Class,Consumer,South,Alabama,Technology,Phones,1506.5,7,0.0,331.43
ORD-11671,2023-07-30,2023-08-01,First Class,Consumer,Central,Michigan,Office Supplies,Labels,35.19,3,0.2,3.52
ORD-11672,2025-01-28,2025-02-02,Second Class,Consumer,West,Oregon,Technology,Accessories,445.59,3,0.0,98.03
ORD-11673,2023-03-25,2023-03-31,Standard Class,Consumer,South,Florida,Furniture,Furnishings,110.42,1,0.15,-1.66
ORD-11674,2024-01-28,2024-02-03,Standard Class,Corporate,East,Pennsylvania,Technology,Copiers,17007.66,6,0.15,1445.65
ORD-11675,2025-06-25,2025-07-02,Standard Class,Consumer,East,New Jersey,Technology,Copiers,10002.31,3,0.1,1300.3
ORD-11676,2024-04-16,2024-04-23,Standard Class,Home Office,South,Alabama,Office Supplies,Storage,146.4,1,0.15,21.23
ORD-11677,2024-07-23,2024-07-29,Standard Class,Corporate,East,New Jersey,Office Supplies,Binders,94.71,3,0.0,26.52
ORD-11678,2024-08-07,2024-08-13,Standard Class,Consumer,East,Pennsylvania,Furniture,Tables,5076.56,8,0.0,609.19
ORD-11679,2024-01-06,2024-01-08,First Class,Consumer,West,Nevada,Furniture,Chairs,338.49,2,0.2,-20.31
ORD-11680,2025-05-08,2025-05-15,Standard Class,Consumer,South,North Carolina,Office Supplies,Fasteners,13.99,2,0.0,3.92
ORD-11681,2025-02-20,2025-02-24,Second Class,Consumer,East,Virginia,Office Supplies,Labels,49.66,6,0.2,4.97
ORD-11682,2024-01-27,2024-02-02,Standard Class,Home Office,Central,Wisconsin,Office Supplies,Binders,116.15,4,0.15,16.84
ORD-11683,2024-03-21,2024-03-26,Second Class,Home Office,South,Florida,Office Supplies,Storage,1569.99,7,0.0,439.6
ORD-11684,2025-04-02,2025-04-09,Standard Class,Consumer,Central,Michigan,Office Supplies,Fasteners,153.02,8,0.0,42.85
ORD-11685,2023-02-19,2023-02-22,First Class,Corporate,West,California,Office Supplies,Storage,1846.95,8,0.1,350.92
ORD-11686,2025-09-21,2025-09-27,Standard Class,Corporate,Central,Illinois,Office Supplies,Binders,138.25,8,0.0,38.71
ORD-11687,2023-11-01,2023-11-07,Standard Class,Consumer,South,Georgia,Technology,Copiers,8932.73,8,0.0,1965.2
ORD-11688,2023-04-01,2023-04-08,Standard Class,Consumer,Central,Texas,Office Supplies,Paper,26.17,7,0.0,7.33
ORD-11689,2025-01-15,2025-01-19,Second Class,Consumer,West,Washington,Technology,Phones,1255.45,2,0.0,276.2
ORD-11690,2024-12-09,2024-12-11,First Class,Home Office,West,California,Office Supplies,Labels,66.59,4,0.0,18.65
ORD-11691,2024-01-16,2024-01-22,Standard Class,Corporate,West,Nevada,Office Supplies,Labels,126.38,7,0.3,1.26
ORD-11692,2024-09-29,2024-10-05,Standard Class,Consumer,South,North Carolina,Office Supplies,Art,124.58,7,0.0,34.88
ORD-11693,2023-09-07,2023-09-13,Standard Class,Corporate,Central,Texas,Office Supplies,Paper,58.12,8,0.1,11.04
ORD-11694,2023-04-18,2023-04-25,Standard Class,Consumer,East,Virginia,Furniture,Chairs,2466.28,8,0.0,295.95
ORD-11695,2023-12-12,2023-12-19,Standard Class,Home Office,East,Virginia,Office Supplies,Fasteners,75.26,6,0.1,14.3
ORD-11696,2024-09-26,2024-10-03,Standard Class,Consumer,South,Tennessee,Office Supplies,Binders,339.15,7,0.0,94.96
ORD-11697,2025-03-02,2025-03-09,Standard Class,Consumer,Central,Texas,Furniture,Bookcases,4645.39,7,0.1,139.36
ORD-11698,2025-07-12,2025-07-19,Standard Class,Consumer,East,Virginia,Office Supplies,Fasteners,113.55,8,0.0,31.79
ORD-11699,2025-09-14,2025-09-20,Standard Class,Corporate,West,Nevada,Furniture,Bookcases,1327.35,2,0.0,159.28
ORD-11700,2025-12-20,2025-12-27,Standard Class,Consumer,South,Tennessee,Office Supplies,Art,96.43,5,0.1,18.32
ORD-11701,2024-07-20,2024-07-26,Standard Class,Home Office,Central,Wisconsin,Office Supplies,Labels,142.62,8,0.5,-24.25
ORD-11702,2024-03-16,2024-03-18,First Class,Consumer,East,New Jersey,Furniture,Bookcases,581.94,2,0.0,69.83
ORD-11703,2025-01-11,2025-01-18,Standard Class,Consumer,Central,Michigan,Office Supplies,Paper,21.21,2,0.1,4.03
ORD-11704,2024-02-14,2024-02-17,First Class,Corporate,South,Alabama,Furniture,Bookcases,1218.69,4,0.0,146.24
ORD-11705,2024-05-06,2024-05-12,Standard Class,Corporate,West,Nevada,Office Supplies,Paper,110.96,6,0.0,31.07
ORD-11706,2024-06-18,2024-06-25,Standard Class,Consumer,Central,Texas,Office Supplies,Paper,37.55,2,0.4,-3.0
ORD-11707,2025-12-20,2025-12-26,Standard Class,Home Office,South,Alabama,Furniture,Chairs,1844.64,7,0.3,-276.7
ORD-11708,2024-03-01,2024-03-08,Standard Class,Corporate,Central,Wisconsin,Office Supplies,Labels,116.2,6,0.4,-9.3
ORD-11709,2024-12-18,2024-12-22,Second Class,Corporate,Central,Texas,Technology,Phones,3464.11,4,0.1,450.33
ORD-11710,2024-01-10,2024-01-16,Standard Class,Consumer,South,Alabama,Office Supplies,Paper,13.26,1,0.15,1.92
ORD-11711,2023-02-01,2023-02-02,Same Day,Corporate,East,New York,Office Supplies,Labels,16.04,6,0.1,3.05
ORD-11712,2025-03-12,2025-03-16,Second Class,Corporate,West,California,Office Supplies,Storage,391.49,5,0.0,109.62
ORD-11713,2025-03-29,2025-04-04,Standard Class,Corporate,West,Nevada,Office Supplies,Paper,75.12,4,0.0,21.03
ORD-11714,2025-06-28,2025-07-05,Standard Class,Home Office,Central,Michigan,Office Supplies,Storage,539.86,3,0.1,102.57
ORD-11715,2024-01-31,2024-02-03,First Class,Corporate,East,Pennsylvania,Office Supplies,Labels,15.43,3,0.1,2.93
ORD-11716,2025-03-09,2025-03-09,Same Day,Home Office,East,New York,Office Supplies,Binders,126.74,3,0.4,-10.14
ORD-11717,2024-01-11,2024-01-18,Standard Class,Consumer,Central,Ohio,Technology,Machines,13349.2,5,0.0,2936.82
ORD-11718,2023-04-11,2023-04-17,Standard Class,Consumer,East,Virginia,Office Supplies,Fasteners,112.45,5,0.2,11.24
ORD-11719,2025-01-01,2025-01-05,Second Class,Corporate,Central,Wisconsin,Technology,Accessories,984.89,8,0.1,128.04
ORD-11720,2023-01-29,2023-02-04,Standard Class,Consumer,South,Alabama,Office Supplies,Art,149.44,6,0.1,28.39
ORD-11721,2025-08-14,2025-08-21,Standard Class,Consumer,East,Pennsylvania,Office Supplies,Storage,781.74,8,0.1,148.53
ORD-11722,2025-01-13,2025-01-20,Standard Class,Consumer,South,Alabama,Technology,Phones,3765.71,6,0.3,-188.29
ORD-11723,2024-01-01,2024-01-07,Standard Class,Home Office,East,New York,Office Supplies,Storage,434.17,5,0.0,121.57
ORD-11724,2024-07-23,2024-07-29,Standard Class,Consumer,East,Pennsylvania,Office Supplies,Storage,123.93,1,0.0,34.7
ORD-11725,2025-04-29,2025-05-03,Second Class,Corporate,East,Pennsylvania,Office Supplies,Fasteners,48.45,2,0.1,9.21
ORD-11726,2025-12-27,2026-01-03,Standard Class,Consumer,East,Massachusetts,Furniture,Bookcases,2311.91,8,0.1,69.36
ORD-11727,2024-01-19,2024-01-25,Standard Class,Consumer,East,Massachusetts,Technology,Machines,5052.6,6,0.1,656.84
ORD-11728,2024-11-22,2024-11-25,First Class,Consumer,East,New York,Office Supplies,Art,39.54,1,0.0,11.07
ORD-11729,2023-05-05,2023-05-09,Second Class,Consumer,East,Massachusetts,Office Supplies,Paper,168.94,8,0.0,47.3
ORD-11730,2025-08-12,2025-08-12,Same Day,Corporate,East,New Jersey,Office Supplies,Labels,35.14,3,0.15,5.1
ORD-11731,2025-10-08,2025-10-09,Same Day,Consumer,Central,Illinois,Technology,Machines,3818.03,2,0.0,839.97
ORD-11732,2023-02-21,2023-02-28,Standard Class,Corporate,East,Virginia,Technology,Copiers,10544.01,7,0.15,896.24
ORD-11733,2025-11-15,2025-11-22,Standard Class,Home Office,South,Alabama,Office Supplies,Fasteners,59.27,6,0.0,16.6
ORD-11734,2025-07-10,2025-07-17,Standard Class,Consumer,South,Tennessee,Office Supplies,Art,120.03,4,0.0,33.61
ORD-11735,2025-11-04,2025-11-06,First Class,Home Office,East,Virginia,Furniture,Bookcases,2081.59,8,0.5,-686.92
ORD-11736,2023-09-03,2023-09-09,Standard Class,Consumer,South,Alabama,Office Supplies,Paper,45.55,2,0.0,12.75
ORD-11737,2024-06-30,2024-07-07,Standard Class,Corporate,Central,Ohio,Office Supplies,Art,224.36,8,0.0,62.82
ORD-11738,2024-01-13,2024-01-20,Standard Class,Corporate,Central,Ohio,Office Supplies,Binders,392.96,7,0.2,39.3
ORD-11739,2025-02-08,2025-02-13,Second Class,Consumer,East,New Jersey,Office Supplies,Art,210.26,7,0.1,39.95
ORD-11740,2025-05-13,2025-05-16,First Class,Home Office,Central,Texas,Office Supplies,Fasteners,18.74,2,0.2,1.87
ORD-11741,2024-09-28,2024-10-05,Standard Class,Consumer,West,California,Office Supplies,Binders,121.2,3,0.2,12.12
ORD-11742,2024-07-29,2024-08-03,Second Class,Corporate,West,California,Office Supplies,Paper,99.47,7,0.3,0.99
ORD-11743,2023-04-10,2023-04-17,Standard Class,Consumer,East,Virginia,Office Supplies,Storage,477.3,2,0.3,4.77
ORD-11744,2024-11-29,2024-12-01,First Class,Consumer,Central,Illinois,Office Supplies,Fasteners,109.54,6,0.0,30.67
ORD-11745,2023-11-17,2023-11-21,Second Class,Home Office,Central,Michigan,Technology,Copiers,28724.1,8,0.1,3734.13
ORD-11746,2024-07-30,2024-07-31,Same Day,Consumer,Central,Michigan,Office Supplies,Labels,11.44,5,0.0,3.2
ORD-11747,2023-09-12,2023-09-19,Standard Class,Home Office,Central,Wisconsin,Office Supplies,Fasteners,23.34,7,0.0,6.54
ORD-11748,2025-11-24,2025-11-27,First Class,Consumer,Central,Michigan,Office Supplies,Fasteners,118.83,5,0.15,17.23
ORD-11749,2025-08-06,2025-08-12,Standard Class,Corporate,West,Nevada,Office Supplies,Paper,93.24,7,0.0,26.11
ORD-11750,2025-12-27,2026-01-02,Standard Class,Consumer,East,Virginia,Office Supplies,Labels,22.58,2,0.2,2.26
ORD-11751,2024-09-03,2024-09-09,Standard Class,Corporate,East,New Jersey,Technology,Machines,3416.2,5,0.0,751.56
ORD-11752,2024-11-28,2024-12-05,Standard Class,Consumer,South,Tennessee,Office Supplies,Storage,149.8,2,0.0,41.94
ORD-11753,2024-06-26,2024-07-02,Standard Class,Corporate,Central,Wisconsin,Technology,Accessories,1242.55,8,0.0,273.36
ORD-11754,2023-09-14,2023-09-21,Standard Class,Consumer,West,California,Technology,Machines,2863.28,3,0.1,372.23
ORD-11755,2025-12-19,2025-12-22,First Class,Corporate,East,Virginia,Office Supplies,Labels,27.8,2,0.2,2.78
ORD-11756,2023-07-07,2023-07-14,Standard Class,Consumer,West,Arizona,Furniture,Bookcases,1319.06,4,0.4,-316.57
ORD-11757,2025-08-27,2025-08-29,First Class,Consumer,West,Oregon,Furniture,Tables,3386.34,5,0.0,406.36
ORD-11758,2025-05-18,2025-05-23,Second Class,Consumer,Central,Illinois,Furniture,Tables,3070.06,4,0.15,-46.05
ORD-11759,2024-08-02,2024-08-06,Second Class,Home Office,West,Oregon,Office Supplies,Fasteners,118.05,6,0.2,11.8
ORD-11760,2023-01-26,2023-02-02,Standard Class,Consumer,West,Oregon,Office Supplies,Storage,746.56,4,0.1,141.85
ORD-11761,2025-11-14,2025-11-20,Standard Class,Consumer,Central,Michigan,Furniture,Furnishings,33.19,1,0.0,3.98
ORD-11762,2025-06-03,2025-06-09,Standard Class,Consumer,South,Tennessee,Office Supplies,Paper,94.3,6,0.15,13.67
ORD-11763,2023-06-08,2023-06-15,Standard Class,Home Office,South,Tennessee,Furniture,Furnishings,1065.34,8,0.0,127.84
ORD-11764,2025-08-30,2025-09-06,Standard Class,Consumer,South,Florida,Office Supplies,Storage,332.61,4,0.1,63.2
ORD-11765,2023-08-31,2023-09-03,First Class,Home Office,East,New Jersey,Furniture,Bookcases,1943.86,6,0.2,-116.63
ORD-11766,2025-03-08,2025-03-11,First Class,Corporate,West,Washington,Furniture,Tables,3234.32,8,0.1,97.03
ORD-11767,2025-07-21,2025-07-27,Standard Class,Home Office,East,Virginia,Office Supplies,Fasteners,5.68,1,0.0,1.59
ORD-11768,2025-08-13,2025-08-20,Standard Class,Consumer,South,North Carolina,Furniture,Furnishings,293.53,3,0.3,-44.03
ORD-11769,2025-01-06,2025-01-13,Standard Class,Home Office,West,California,Office Supplies,Storage,554.92,5,0.0,155.38
ORD-11770,2025-12-22,2025-12-22,Same Day,Consumer,West,California,Office Supplies,Binders,74.41,6,0.1,14.14
ORD-11771,2023-04-17,2023-04-20,First Class,Consumer,Central,Texas,Furniture,Bookcases,4332.21,7,0.0,519.87
